drug,activity_chembl_id,molecule_chembl_id,assay_chembl_id,target_chembl_id,target_pref_name,target_organism,bao_label,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,src_id,document_chembl_id
OLAPARIB,,CHEMBL521686,CHEMBL5329544,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,2280.0,nM,5.64,,,1,CHEMBL5329157
OLAPARIB,,CHEMBL521686,CHEMBL5331993,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5331057
OLAPARIB,,CHEMBL521686,CHEMBL5331994,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.0,nM,9.0,,,1,CHEMBL5331057
OLAPARIB,,CHEMBL521686,CHEMBL5331995,CHEMBL612262,SW-620,Homo sapiens,cell-based format,IC50,=,6.0,nM,8.22,,,1,CHEMBL5331057
OLAPARIB,,CHEMBL521686,CHEMBL5332735,CHEMBL387,MCF7,Homo sapiens,cell-based format,IC50,=,18601.0,nM,4.73,,,1,CHEMBL5331073
OLAPARIB,,CHEMBL521686,CHEMBL5332737,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,73310.0,nM,4.13,,,1,CHEMBL5331073
OLAPARIB,,CHEMBL521686,CHEMBL5346748,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,6.0,nM,8.22,,,1,CHEMBL5344483
OLAPARIB,,CHEMBL521686,CHEMBL5349310,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,26400.0,nM,4.58,,,1,CHEMBL5346921
OLAPARIB,,CHEMBL521686,CHEMBL5349311,CHEMBL614285,DLD-1,Homo sapiens,cell-based format,IC50,=,13720.0,nM,4.86,,,1,CHEMBL5346921
OLAPARIB,,CHEMBL521686,CHEMBL5349312,CHEMBL612544,SW480,Homo sapiens,cell-based format,IC50,=,39300.0,nM,4.41,,,1,CHEMBL5346921
OLAPARIB,,CHEMBL521686,CHEMBL5349315,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,9.84,nM,8.01,,,1,CHEMBL5346921
OLAPARIB,,CHEMBL521686,CHEMBL5349316,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,7.64,nM,8.12,,,1,CHEMBL5346921
OLAPARIB,,CHEMBL521686,CHEMBL5354592,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,27260.0,nM,4.56,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354593,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,24840.0,nM,4.61,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354594,CHEMBL399,HeLa,Homo sapiens,cell-based format,IC50,=,27660.0,nM,4.56,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354595,CHEMBL392,A549,Homo sapiens,cell-based format,IC50,=,31600.0,nM,4.5,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354596,CHEMBL613859,A-375,Homo sapiens,cell-based format,IC50,=,12710.0,nM,4.9,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354598,CHEMBL4296457,L02,Homo sapiens,cell-based format,IC50,=,60670.0,nM,4.22,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5354599,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,8.06,nM,8.09,,,1,CHEMBL5352439
OLAPARIB,,CHEMBL521686,CHEMBL5362173,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,1.4,nM,8.85,,,1,CHEMBL5360556
OLAPARIB,,CHEMBL521686,CHEMBL5362178,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,34.15,nM,7.47,,,1,CHEMBL5360556
OLAPARIB,,CHEMBL521686,CHEMBL5362179,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,4.4,nM,8.36,,,1,CHEMBL5360556
OLAPARIB,,CHEMBL521686,CHEMBL5366416,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,6.65,nM,8.18,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366418,CHEMBL614536,CAPAN-1,Homo sapiens,cell-based format,IC50,=,764.0,nM,6.12,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366420,CHEMBL614536,CAPAN-1,Homo sapiens,cell-based format,IC50,=,7582.42,nM,5.12,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366428,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.68,nM,8.78,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366429,CHEMBL5083,Protein mono-ADP-ribosyltransferase PARP3,Homo sapiens,single protein format,IC50,=,55.4,nM,7.26,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366430,CHEMBL6142,Protein mono-ADP-ribosyltransferase PARP4,Homo sapiens,single protein format,IC50,=,13.5,nM,7.87,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366431,CHEMBL6164,Poly [ADP-ribose] polymerase tankyrase-1,Homo sapiens,single protein format,IC50,=,1816.5,nM,5.74,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366432,CHEMBL6154,Poly [ADP-ribose] polymerase tankyrase-2,Homo sapiens,single protein format,IC50,=,4775.0,nM,5.32,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366433,CHEMBL2380187,Protein mono-ADP-ribosyltransferase PARP6,Homo sapiens,single protein format,IC50,=,3479.5,nM,5.46,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366434,CHEMBL2380188,Protein mono-ADP-ribosyltransferase TIPARP,Homo sapiens,single protein format,IC50,=,4700.0,nM,5.33,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366435,CHEMBL2429708,Protein mono-ADP-ribosyltransferase PARP10,Homo sapiens,single protein format,IC50,=,1063.6,nM,5.97,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366436,CHEMBL2380189,Protein mono-ADP-ribosyltransferase PARP11,Homo sapiens,single protein format,IC50,=,7811.0,nM,5.11,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366437,CHEMBL2429709,Protein mono-ADP-ribosyltransferase PARP12,Homo sapiens,single protein format,IC50,=,1162.6,nM,5.93,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366438,CHEMBL2176777,Protein mono-ADP-ribosyltransferase PARP14,Homo sapiens,single protein format,IC50,=,15563.0,nM,4.81,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366439,CHEMBL2176778,Protein mono-ADP-ribosyltransferase PARP15,Homo sapiens,single protein format,IC50,=,14601.0,nM,4.84,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366440,CHEMBL1075458,HCC1937,Homo sapiens,cell-based format,IC50,=,8100.0,nM,5.09,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366441,CHEMBL612263,HCT-15,Homo sapiens,cell-based format,IC50,=,32080.0,nM,4.49,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5366442,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,29.0,nM,7.54,,,1,CHEMBL5365431
OLAPARIB,,CHEMBL521686,CHEMBL5369701,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,cell-based format,IC50,=,0.51,nM,9.29,,,1,CHEMBL5365528
OLAPARIB,,CHEMBL521686,CHEMBL5369702,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,cell-based format,IC50,=,0.13,nM,9.89,,,1,CHEMBL5365528
OLAPARIB,,CHEMBL521686,CHEMBL5373878,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373879,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.0,nM,9.0,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373883,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,assay format,IC50,=,2.09,nM,8.68,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373884,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,assay format,IC50,=,2.05,nM,8.69,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373885,CHEMBL613704,MX1,Homo sapiens,cell-based format,IC50,=,8.26,nM,8.08,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373889,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,cell-based format,IC50,=,0.83,nM,9.08,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373890,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,cell-based format,IC50,=,0.87,nM,9.06,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373891,CHEMBL5083,Protein mono-ADP-ribosyltransferase PARP3,Homo sapiens,cell-based format,IC50,=,39.0,nM,7.41,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373894,CHEMBL2380187,Protein mono-ADP-ribosyltransferase PARP6,Homo sapiens,cell-based format,IC50,=,120.0,nM,6.92,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373896,CHEMBL3091262,Protein mono-ADP-ribosyltransferase PARP8,Homo sapiens,single protein format,IC50,=,240.0,nM,6.62,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373904,CHEMBL2429708,Protein mono-ADP-ribosyltransferase PARP10,Homo sapiens,cell-based format,IC50,=,350.0,nM,6.46,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373906,CHEMBL2429709,Protein mono-ADP-ribosyltransferase PARP12,Homo sapiens,cell-based format,IC50,=,690.0,nM,6.16,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5373908,CHEMBL2176778,Protein mono-ADP-ribosyltransferase PARP15,Homo sapiens,cell-based format,IC50,=,2600.0,nM,5.58,,,1,CHEMBL5370623
OLAPARIB,,CHEMBL521686,CHEMBL5500438,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5500321
OLAPARIB,,CHEMBL521686,CHEMBL5500439,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.0,nM,9.0,,,1,CHEMBL5500321
OLAPARIB,,CHEMBL521686,CHEMBL5501267,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,20.0,nM,7.7,,,1,CHEMBL5500344
OLAPARIB,,CHEMBL521686,CHEMBL5516501,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,1.39,nM,8.86,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516502,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.4,nM,8.85,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516504,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,4.22,nM,8.38,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516506,CHEMBL1075458,HCC1937,Homo sapiens,cell-based format,IC50,=,22030.0,nM,4.66,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516507,CHEMBL614536,CAPAN-1,Homo sapiens,cell-based format,IC50,=,60660.0,nM,4.22,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516617,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516618,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.0,nM,9.0,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5516623,CHEMBL399,HeLa,Homo sapiens,cell-based format,IC50,=,30480.0,nM,4.52,,,1,CHEMBL5512675
OLAPARIB,,CHEMBL521686,CHEMBL5518852,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,35760.0,nM,4.45,,,1,CHEMBL5518170
OLAPARIB,,CHEMBL521686,CHEMBL5518853,CHEMBL614072,BT-549,Homo sapiens,cell-based format,IC50,=,35250.0,nM,4.45,,,1,CHEMBL5518170
OLAPARIB,,CHEMBL521686,CHEMBL5518863,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,8.74,nM,8.06,,,1,CHEMBL5518170
OLAPARIB,,CHEMBL521686,CHEMBL5519934,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,cell-based format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5518190
OLAPARIB,,CHEMBL521686,CHEMBL5519935,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,1.0,nM,9.0,,,1,CHEMBL5518190
OLAPARIB,,CHEMBL521686,CHEMBL5520552,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,0.4,nM,9.4,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520553,CHEMBL1075458,HCC1937,Homo sapiens,cell-based format,IC50,=,38200.0,nM,4.42,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520554,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,13300.0,nM,4.88,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520555,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,15300.0,nM,4.82,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520556,CHEMBL614055,SW48,Homo sapiens,cell-based format,IC50,=,4600.0,nM,5.34,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520557,CHEMBL614925,SK-OV-3,Homo sapiens,cell-based format,IC50,=,27130.0,nM,4.57,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520577,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,0.3,nM,9.52,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520578,CHEMBL5083,Protein mono-ADP-ribosyltransferase PARP3,Homo sapiens,single protein format,IC50,=,8.6,nM,8.07,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520579,CHEMBL6164,Poly [ADP-ribose] polymerase tankyrase-1,Homo sapiens,single protein format,IC50,=,660.0,nM,6.18,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520580,CHEMBL6154,Poly [ADP-ribose] polymerase tankyrase-2,Homo sapiens,single protein format,IC50,=,292.0,nM,6.54,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520581,CHEMBL2380188,Protein mono-ADP-ribosyltransferase TIPARP,Homo sapiens,single protein format,IC50,=,631.0,nM,6.2,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520582,CHEMBL3091262,Protein mono-ADP-ribosyltransferase PARP8,Homo sapiens,single protein format,IC50,=,1789.0,nM,5.75,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5520583,CHEMBL2429708,Protein mono-ADP-ribosyltransferase PARP10,Homo sapiens,single protein format,IC50,=,382.0,nM,6.42,,,1,CHEMBL5518204
OLAPARIB,,CHEMBL521686,CHEMBL5521717,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,4.3,nM,8.37,,,1,CHEMBL5518224
OLAPARIB,,CHEMBL521686,CHEMBL5521720,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,30700.0,nM,4.51,,,1,CHEMBL5518224
OLAPARIB,,CHEMBL521686,CHEMBL5521721,CHEMBL614335,MDA-MB-468,Homo sapiens,cell-based format,IC50,=,9230.0,nM,5.04,,,1,CHEMBL5518224
OLAPARIB,,CHEMBL521686,CHEMBL5521723,CHEMBL6066793,Olaparib-resistant HCT116,Homo sapiens,cell-based format,IC50,=,50820.0,nM,4.29,,,1,CHEMBL5518224
OLAPARIB,,CHEMBL521686,CHEMBL5521816,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5518224
OLAPARIB,,CHEMBL521686,CHEMBL5524688,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,2.77,nM,8.56,,,1,CHEMBL5523705
OLAPARIB,,CHEMBL521686,CHEMBL5524689,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,23890.0,nM,4.62,,,1,CHEMBL5523705
OLAPARIB,,CHEMBL521686,CHEMBL5528521,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,0.5,nM,9.3,,,1,CHEMBL5528008
OLAPARIB,,CHEMBL521686,CHEMBL5528523,CHEMBL614072,BT-549,Homo sapiens,cell-based format,IC50,=,6610.0,nM,5.18,,,1,CHEMBL5528008
OLAPARIB,,CHEMBL521686,CHEMBL5528524,CHEMBL387,MCF7,Homo sapiens,cell-based format,IC50,=,10580.0,nM,4.98,,,1,CHEMBL5528008
OLAPARIB,,CHEMBL521686,CHEMBL5536652,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,1.94,nM,8.71,,,1,CHEMBL5532750
OLAPARIB,,CHEMBL521686,CHEMBL5552170,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,0.1,nM,10.0,,,1,CHEMBL5550160
OLAPARIB,,CHEMBL521686,CHEMBL5552171,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,0.11,nM,9.96,,,1,CHEMBL5550160
OLAPARIB,,CHEMBL521686,CHEMBL5552618,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,3600.0,nM,5.44,,,1,CHEMBL5550171
OLAPARIB,,CHEMBL521686,CHEMBL5552698,CHEMBL387,MCF7,Homo sapiens,cell-based format,IC50,=,3200.0,nM,5.5,,,1,CHEMBL5550171
OLAPARIB,,CHEMBL521686,CHEMBL5552699,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,70200.0,nM,4.15,,,1,CHEMBL5550171
OLAPARIB,,CHEMBL521686,CHEMBL5552700,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,8900.0,nM,5.05,,,1,CHEMBL5550171
OLAPARIB,,CHEMBL521686,CHEMBL5589518,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,5.0,nM,8.3,,,1,CHEMBL5584361
OLAPARIB,,CHEMBL521686,CHEMBL5623309,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,9000.0,nM,5.05,,,1,CHEMBL5620416
OLAPARIB,,CHEMBL521686,CHEMBL5623310,CHEMBL614725,MIA PaCa-2,Homo sapiens,cell-based format,IC50,=,8000.0,nM,5.1,,,1,CHEMBL5620416
OLAPARIB,,CHEMBL521686,CHEMBL5623311,CHEMBL614139,PANC-1,Homo sapiens,cell-based format,IC50,=,7000.0,nM,5.16,,,1,CHEMBL5620416
OLAPARIB,,CHEMBL521686,CHEMBL5626370,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,3500.0,nM,5.46,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626371,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,1700.0,nM,5.77,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626372,CHEMBL400,MDA-MB-231,Homo sapiens,cell-based format,IC50,=,800.0,nM,6.1,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626373,CHEMBL614335,MDA-MB-468,Homo sapiens,cell-based format,IC50,=,3400.0,nM,5.47,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626374,CHEMBL614335,MDA-MB-468,Homo sapiens,cell-based format,IC50,=,1400.0,nM,5.85,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626375,CHEMBL614335,MDA-MB-468,Homo sapiens,cell-based format,IC50,=,600.0,nM,6.22,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626376,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,4600.0,nM,5.34,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626377,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,1500.0,nM,5.82,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626378,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,700.0,nM,6.16,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626384,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,8.0,nM,8.1,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5626385,CHEMBL5366,Poly [ADP-ribose] polymerase 2,Homo sapiens,single protein format,IC50,=,6.0,nM,8.22,,,1,CHEMBL5625183
OLAPARIB,,CHEMBL521686,CHEMBL5628152,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,4.1,nM,8.39,,,1,CHEMBL5625224
OLAPARIB,,CHEMBL521686,CHEMBL5628153,CHEMBL4296465,MDA-MB-436,Homo sapiens,cell-based format,IC50,=,43.2,nM,7.37,,,1,CHEMBL5625224
OLAPARIB,,CHEMBL521686,CHEMBL5628155,CHEMBL6066794,Olaparib-resistant CAPAN-1,Homo sapiens,cell-based format,IC50,=,40.0,nM,7.4,,,1,CHEMBL5625224
OLAPARIB,,CHEMBL521686,CHEMBL5636984,CHEMBL4483264,NCM460,Homo sapiens,cell-based format,IC50,=,67150.0,nM,4.17,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636985,CHEMBL392,A549,Homo sapiens,cell-based format,IC50,=,29500.0,nM,4.53,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636986,CHEMBL387,MCF7,Homo sapiens,cell-based format,IC50,=,93870.0,nM,4.03,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636987,CHEMBL613835,MV4-11,Homo sapiens,cell-based format,IC50,=,13370.0,nM,4.87,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636988,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,11130.0,nM,4.95,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636994,CHEMBL394,HCT-116,Homo sapiens,cell-based format,IC50,=,1370.0,nM,5.86,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636995,CHEMBL613835,MV4-11,Homo sapiens,cell-based format,IC50,=,2360.0,nM,5.63,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636996,CHEMBL387,MCF7,Homo sapiens,cell-based format,IC50,=,2330.0,nM,5.63,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636997,CHEMBL392,A549,Homo sapiens,cell-based format,IC50,=,6060.0,nM,5.22,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5636998,CHEMBL4483264,NCM460,Homo sapiens,cell-based format,IC50,=,20180.0,nM,4.7,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5637019,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,7.48,nM,8.13,,,1,CHEMBL5634133
OLAPARIB,,CHEMBL521686,CHEMBL5714780,CHEMBL4296485,PEO1,Homo sapiens,cell-based format,IC50,=,6.4,nM,8.19,,,72,CHEMBL5712910
OLAPARIB,,CHEMBL521686,CHEMBL5714781,CHEMBL6066795,Olaparib-resistant PEO1,Homo sapiens,cell-based format,IC50,=,1223.0,nM,5.91,,,72,CHEMBL5712910
OLAPARIB,,CHEMBL521686,CHEMBL5714786,CHEMBL6066795,Olaparib-resistant PEO1,Homo sapiens,cell-based format,IC50,=,506.7,nM,6.29,,,72,CHEMBL5712910
OLAPARIB,,CHEMBL521686,CHEMBL5732183,CHEMBL3105,Poly [ADP-ribose] polymerase 1,Homo sapiens,single protein format,IC50,=,8.0,nM,8.1,,626192,37,CHEMBL5726157
PALBOCICLIB,,CHEMBL189963,CHEMBL827894,CHEMBL2095942,Cyclin-dependent kinase 4/cyclin D,Homo sapiens,protein complex format,IC50,=,11.0,nM,7.96,,,1,CHEMBL1143566
PALBOCICLIB,,CHEMBL189963,CHEMBL833509,CHEMBL614697,MDA-MB-435,Homo sapiens,cell-based format,IC50,=,160.0,nM,6.8,,,1,CHEMBL1143566
PALBOCICLIB,,CHEMBL189963,CHEMBL1274436,CHEMBL331,Cyclin-dependent kinase 4,Homo sapiens,single protein format,IC50,=,11.0,nM,7.96,,,1,CHEMBL1268954
PALBOCICLIB,,CHEMBL189963,CHEMBL1274455,CHEMBL2508,Cyclin-dependent kinase 6,Homo sapiens,single protein format,IC50,=,16.0,nM,7.8,,,1,CHEMBL1268954
PALBOCICLIB,,CHEMBL189963,CHEMBL1963691,CHEMBL4225,Dual specificity protein kinase CLK2,Homo sapiens,assay format,Ki,=,316.23,nM,6.5,,active,7,CHEMBL1201862
PALBOCICLIB,,CHEMBL189963,CHEMBL1964103,CHEMBL2689,Macrophage-stimulating protein receptor,Homo sapiens,assay format,Ki,=,3162.28,nM,5.5,,active,7,CHEMBL1201862
PALBOCICLIB,,CHEMBL189963,CHEMBL1963704,CHEMBL4247,ALK tyrosine kinase receptor,Homo sapiens,assay format,Ki,=,1584.89,nM,5.8,,active,7,CHEMBL1201862
PALBOCICLIB,,CHEMBL189963,CHEMBL1963706,CHEMBL2041,Proto-oncogene tyrosine-protein kinase receptor Ret,Homo sapiens,assay format,Ki,=,2511.89,nM,5.6,,active,7,CHEMBL1201862
PALBOCICLIB,,CHEMBL189963,CHEMBL1963701,CHEMBL4045,5'-AMP-activated protein kinase catalytic subunit alpha-1,Homo sapiens,assay format,Ki,=,1000.0,nM,6.0,,active,7,CHEMBL1201862
