drug,fold,blend,meta,alpha,intercept,n_train,n_test,w_mrna,w_cnv,w_meth,w_mirna,row_id
AZD7762,4,stacking,ridge,1.0,0.10461002443506895,163,40,0.5441645157994084,0.25658747105060914,0.1298600162581923,0.24857882071019324,AZD7762|fold4
AZD7762,5,stacking,ridge,1.0,0.06950318467391114,163,40,0.528651084974194,0.30394275514252733,0.011787201573202956,0.2955689122588212,AZD7762|fold5
AZD8186,1,stacking,ridge,1.0,-0.23042448474073263,162,41,0.4438065242549049,0.27599982471126294,0.5563908177782417,-0.17602995622886639,AZD8186|fold1
AZD8186,2,stacking,ridge,1.0,-0.34862577757436775,162,41,0.421033247201298,0.4367109858979146,0.3637991140033741,-0.0965680231599183,AZD8186|fold2
AZD8186,3,stacking,ridge,1.0,-0.898226759604337,162,41,0.6034832022738668,0.2753834786293683,0.24040222345110265,0.22265828801775778,AZD8186|fold3
AZD8186,4,stacking,ridge,1.0,-0.2078900698312398,163,40,0.5758667605272928,0.5065919205695129,0.2828320590101748,-0.26130691805513256,AZD8186|fold4
AZD8186,5,stacking,ridge,1.0,-0.47911260972555514,163,40,0.6338562550291112,0.34999307488113013,0.2647375839941688,-0.049084810690582695,AZD8186|fold5
BMS-536924,1,stacking,ridge,1.0,-0.7409973012647877,162,41,0.30564369804693337,0.5580506386495513,0.18811533378905843,0.3389537779509703,BMS-536924|fold1
BMS-536924,2,stacking,ridge,1.0,-0.9073646992406439,162,41,0.3979056093648066,0.47292337879811863,0.06403792834006831,0.5333700915365244,BMS-536924|fold2
BMS-536924,3,stacking,ridge,1.0,-1.3686670393975822,162,41,0.38291353365512665,0.42682268396478423,0.15975421772861115,0.6748988068459584,BMS-536924|fold3
BMS-536924,4,stacking,ridge,1.0,-0.9070209043815787,163,40,0.36661216813014336,0.6033828587620435,0.060334404544116,0.44949639807174224,BMS-536924|fold4
BMS-536924,5,stacking,ridge,1.0,-0.8913839761554332,163,40,0.35498959585320833,0.5286775387661854,0.19494812097991182,0.3659697768673798,BMS-536924|fold5
BOSUTINIB,1,stacking,ridge,1.0,-0.02849823920365102,162,41,0.7515216157043387,0.14943077864121224,-0.014144711195619303,0.14514840926560985,BOSUTINIB|fold1
BOSUTINIB,2,stacking,ridge,1.0,-0.4663362398539994,162,41,0.7132821622596618,0.23080769265643075,0.13220458742844346,0.15870138201600137,BOSUTINIB|fold2
BOSUTINIB,3,stacking,ridge,1.0,-0.26971046578823676,162,41,0.7527700004585425,0.16264171782254294,-0.0963262515256802,0.2784713388339409,BOSUTINIB|fold3
BOSUTINIB,4,stacking,ridge,1.0,-0.0982891344610537,163,40,0.9121194781801373,0.0735698898433818,-0.09043117198445044,0.14431828386969736,BOSUTINIB|fold4
BOSUTINIB,5,stacking,ridge,1.0,0.06307164798974729,163,40,0.772095197708547,0.05631250603522144,0.13861396467690745,-0.011713255954333875,BOSUTINIB|fold5
CCT007093,1,stacking,ridge,1.0,-0.325318998007571,162,41,0.4923463909797581,0.08817636185928823,0.3446231838811461,0.14494081371546777,CCT007093|fold1
CCT007093,2,stacking,ridge,1.0,-0.986499576069698,162,41,0.587009773725896,0.2043668266976697,0.32068668124090555,0.11768670002184162,CCT007093|fold2
CCT007093,3,stacking,ridge,1.0,-1.4458092013585713,162,41,0.4236448801033111,0.08595485461917876,0.4048309872710084,0.40892168189129446,CCT007093|fold3
CCT007093,4,stacking,ridge,1.0,-0.7649698246367418,163,40,0.36945004611572624,0.13168929744028934,0.5229469505161692,0.15125356666336062,CCT007093|fold4
CCT007093,5,stacking,ridge,1.0,-0.4297297296433218,163,40,0.48377830906512626,0.20414002771080939,0.2688472268815919,0.13921120342784418,CCT007093|fold5
DACTOLISIB,1,stacking,ridge,1.0,0.1112413182283225,162,41,0.5878301001607862,0.18316001960079412,0.16481995278236955,0.12085588393190401,DACTOLISIB|fold1
DACTOLISIB,2,stacking,ridge,1.0,-0.14747960393999482,162,41,0.737229568747411,0.11845987368862083,0.11937066895259693,-0.03542631674093802,DACTOLISIB|fold2
DACTOLISIB,3,stacking,ridge,1.0,0.28664679428664597,162,41,0.7827019674579898,0.12084413951051771,0.06229646240127189,0.19517438151524863,DACTOLISIB|fold3
DACTOLISIB,4,stacking,ridge,1.0,0.28603957829179594,163,40,0.8425555874913098,0.17340621522062563,-0.1387452239820094,0.2613502352515253,DACTOLISIB|fold4
DACTOLISIB,5,stacking,ridge,1.0,-0.023307075411542755,163,40,0.8931401810113087,0.178757149458218,-0.12286922235520774,0.037095526994863036,DACTOLISIB|fold5
DOCETAXEL,1,stacking,ridge,1.0,1.4283930957553235,162,41,0.23955393221013885,0.5126067074349578,0.33470380403209643,0.2976751830606772,DOCETAXEL|fold1
DOCETAXEL,2,stacking,ridge,1.0,0.9635933570465522,162,41,0.2688355703530682,0.30525978419279926,0.3201506557810799,0.3781769773243087,DOCETAXEL|fold2
DOCETAXEL,3,stacking,ridge,1.0,1.1138907333199972,162,41,0.08528832884559864,0.5141632858317206,0.2631404771151206,0.4636572398182505,DOCETAXEL|fold3
DOCETAXEL,4,stacking,ridge,1.0,1.0522999846427714,163,40,0.1811126008816053,0.42578448954427767,0.39714777180356936,0.2854215536546379,DOCETAXEL|fold4
DOCETAXEL,5,stacking,ridge,1.0,0.9008016789576132,163,40,0.00541625708946634,0.49880955790872544,0.2920956373023892,0.45008250980381226,DOCETAXEL|fold5
DORAMAPIMOD,1,stacking,ridge,1.0,0.9683000518279208,162,41,0.6617160029228775,-0.3420530416298025,0.31124286523143113,0.15323338660621313,DORAMAPIMOD|fold1
