source,native,name,p_value,significant,term_size,query_size,intersection_size,intersection_genes
GO:BP,GO:1905552,positive regulation of protein localization to endoplasmic reticulum,1.0,False,1,313,1,
GO:BP,GO:1905550,regulation of protein localization to endoplasmic reticulum,1.0,False,1,313,1,
GO:BP,GO:1903719,regulation of I-kappaB phosphorylation,1.0,False,2,313,1,
GO:BP,GO:1905430,cellular response to glycine,1.0,False,2,313,1,
GO:BP,GO:1905278,positive regulation of epithelial tube formation,1.0,False,1,313,1,
GO:BP,GO:1905279,"regulation of retrograde transport, endosome to Golgi",1.0,False,1,313,1,
GO:BP,GO:1905289,regulation of CAMKK-AMPK signaling cascade,1.0,False,1,313,1,
GO:BP,GO:1905314,semi-lunar valve development,1.0,False,5,313,1,
GO:BP,GO:1905323,telomerase holoenzyme complex assembly,1.0,False,4,313,2,
GO:BP,GO:1905330,regulation of morphogenesis of an epithelium,1.0,False,8,313,4,
GO:BP,GO:1905332,positive regulation of morphogenesis of an epithelium,1.0,False,4,313,2,
GO:BP,GO:1905333,regulation of gastric motility,1.0,False,1,313,1,
GO:BP,GO:1905335,regulation of aggrephagy,1.0,False,2,313,1,
GO:BP,GO:1905336,negative regulation of aggrephagy,1.0,False,1,313,1,
GO:BP,GO:1905359,protein localization to meiotic spindle,1.0,False,1,313,1,
GO:BP,GO:1905374,response to homocysteine,1.0,False,1,313,1,
GO:BP,GO:1905221,positive regulation of platelet formation,1.0,False,1,313,1,
GO:BP,GO:1905375,cellular response to homocysteine,1.0,False,1,313,1,
GO:BP,GO:1905443,regulation of clathrin coat assembly,1.0,False,1,313,1,
GO:BP,GO:1905555,positive regulation of blood vessel branching,1.0,False,1,313,1,
GO:BP,GO:1905446,regulation of mitochondrial ATP synthesis coupled electron transport,1.0,False,1,313,1,
GO:BP,GO:1905448,positive regulation of mitochondrial ATP synthesis coupled electron transport,1.0,False,1,313,1,
GO:BP,GO:1905475,regulation of protein localization to membrane,1.0,False,19,313,10,
GO:BP,GO:1905476,negative regulation of protein localization to membrane,1.0,False,2,313,2,
GO:BP,GO:1905477,positive regulation of protein localization to membrane,1.0,False,15,313,6,
GO:BP,GO:1905508,protein localization to microtubule organizing center,1.0,False,5,313,3,
GO:BP,GO:1905515,non-motile cilium assembly,1.0,False,2,313,1,
GO:BP,GO:1905517,macrophage migration,1.0,False,6,313,4,
GO:BP,GO:1905521,regulation of macrophage migration,1.0,False,6,313,4,
GO:BP,GO:1905522,negative regulation of macrophage migration,1.0,False,1,313,1,
GO:BP,GO:1905523,positive regulation of macrophage migration,1.0,False,4,313,3,
GO:BP,GO:1905539,regulation of postsynapse to nucleus signaling pathway,1.0,False,1,313,1,
GO:BP,GO:1905429,response to glycine,1.0,False,2,313,1,
GO:BP,GO:1905232,cellular response to L-glutamate,1.0,False,1,313,1,
GO:BP,GO:1905553,regulation of blood vessel branching,1.0,False,1,313,1,
GO:BP,GO:1905562,regulation of vascular endothelial cell proliferation,1.0,False,8,313,3,
GO:BP,GO:1990144,intrinsic apoptotic signaling pathway in response to hypoxia,1.0,False,2,313,2,
GO:BP,GO:1990138,neuron projection extension,1.0,False,17,313,6,
GO:BP,GO:1905564,positive regulation of vascular endothelial cell proliferation,1.0,False,6,313,2,
GO:BP,GO:1905664,regulation of calcium ion import across plasma membrane,1.0,False,2,313,2,
GO:BP,GO:1905665,positive regulation of calcium ion import across plasma membrane,1.0,False,1,313,1,
GO:BP,GO:1905671,regulation of lysosome organization,1.0,False,1,313,1,
GO:BP,GO:1905672,negative regulation of lysosome organization,1.0,False,1,313,1,
GO:BP,GO:1905709,negative regulation of membrane permeability,1.0,False,2,313,1,
GO:BP,GO:1905710,positive regulation of membrane permeability,1.0,False,4,313,2,
GO:BP,GO:1905725,protein localization to microtubule end,1.0,False,1,313,1,
GO:BP,GO:1905755,protein localization to cytoplasmic microtubule,1.0,False,1,313,1,
GO:BP,GO:1905770,regulation of mesodermal cell differentiation,1.0,False,2,313,1,
GO:BP,GO:1905818,regulation of chromosome separation,1.0,False,9,313,4,
GO:BP,GO:1905819,negative regulation of chromosome separation,1.0,False,5,313,3,
GO:BP,GO:1990166,protein localization to site of double-strand break,1.0,False,1,313,1,
GO:BP,GO:1905820,positive regulation of chromosome separation,1.0,False,3,313,1,
GO:BP,GO:1905857,positive regulation of pentose-phosphate shunt,1.0,False,1,313,1,
GO:BP,GO:1905874,regulation of postsynaptic density organization,1.0,False,3,313,1,
GO:BP,GO:1905879,regulation of oogenesis,1.0,False,2,313,1,
GO:BP,GO:1905897,regulation of response to endoplasmic reticulum stress,1.0,False,3,313,2,
GO:BP,GO:1905936,regulation of germ cell proliferation,1.0,False,1,313,1,
GO:BP,GO:1905938,positive regulation of germ cell proliferation,1.0,False,1,313,1,
GO:BP,GO:1905939,regulation of gonad development,1.0,False,1,313,1,
GO:BP,GO:1905949,negative regulation of calcium ion import across plasma membrane,1.0,False,1,313,1,
GO:BP,GO:1905952,regulation of lipid localization,1.0,False,10,313,1,
GO:BP,GO:1905953,negative regulation of lipid localization,1.0,False,5,313,1,
GO:BP,GO:1990000,amyloid fibril formation,1.0,False,4,313,4,
GO:BP,GO:1990051,activation of protein kinase C activity,1.0,False,1,313,1,
GO:BP,GO:1990089,response to nerve growth factor,1.0,False,8,313,5,
GO:BP,GO:1990090,cellular response to nerve growth factor stimulus,1.0,False,8,313,5,
GO:BP,GO:1905856,negative regulation of pentose-phosphate shunt,1.0,False,1,313,1,
GO:BP,GO:1990874,vascular associated smooth muscle cell proliferation,1.0,False,12,313,5,
GO:BP,GO:1990253,cellular response to leucine starvation,1.0,False,1,313,1,
GO:BP,GO:1990859,cellular response to endothelin,1.0,False,1,313,1,
GO:BP,GO:1904908,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",1.0,False,1,313,1,
GO:BP,GO:1990770,small intestine smooth muscle contraction,1.0,False,2,313,2,
GO:BP,GO:1990266,neutrophil migration,1.0,False,8,313,3,
GO:BP,GO:1990314,cellular response to insulin-like growth factor stimulus,1.0,False,2,313,2,
GO:BP,GO:1990384,hyaloid vascular plexus regression,1.0,False,3,313,3,
GO:BP,GO:1990418,response to insulin-like growth factor stimulus,1.0,False,1,313,1,
GO:BP,GO:1990535,neuron projection maintenance,1.0,False,1,313,1,
GO:BP,GO:1990573,potassium ion import across plasma membrane,1.0,False,1,313,1,
GO:BP,GO:1990637,response to prolactin,1.0,False,1,313,1,
GO:BP,GO:1990646,cellular response to prolactin,1.0,False,1,313,1,
GO:BP,GO:1990680,response to melanocyte-stimulating hormone,1.0,False,1,313,1,
GO:BP,GO:1990705,cholangiocyte proliferation,1.0,False,1,313,1,
GO:BP,GO:1990708,conditioned place preference,1.0,False,2,313,2,
GO:BP,GO:1990748,cellular detoxification,1.0,False,6,313,4,
GO:BP,GO:1990868,response to chemokine,1.0,False,4,313,1,
GO:BP,GO:1990758,mitotic sister chromatid biorientation,1.0,False,1,313,1,
GO:BP,GO:1990776,response to angiotensin,1.0,False,13,313,7,
GO:BP,GO:1905563,negative regulation of vascular endothelial cell proliferation,1.0,False,2,313,1,
GO:BP,GO:1990778,protein localization to cell periphery,1.0,False,26,313,11,
GO:BP,GO:1990784,response to dsDNA,1.0,False,1,313,1,
GO:BP,GO:1990785,response to water-immersion restraint stress,1.0,False,1,313,1,
GO:BP,GO:1990786,cellular response to dsDNA,1.0,False,1,313,1,
GO:BP,GO:1990806,ligand-gated ion channel signaling pathway,1.0,False,2,313,1,
GO:BP,GO:1990823,response to leukemia inhibitory factor,1.0,False,1,313,1,
GO:BP,GO:1990830,cellular response to leukemia inhibitory factor,1.0,False,1,313,1,
GO:BP,GO:1990839,response to endothelin,1.0,False,1,313,1,
GO:BP,GO:1990840,response to lectin,1.0,False,10,313,4,
GO:BP,GO:1990845,adaptive thermogenesis,1.0,False,15,313,8,
GO:BP,GO:1990849,vacuolar localization,1.0,False,12,313,6,
GO:BP,GO:1990858,cellular response to lectin,1.0,False,10,313,4,
GO:BP,GO:1990765,colon smooth muscle contraction,1.0,False,1,313,1,
GO:BP,GO:1990911,response to psychosocial stress,1.0,False,1,313,1,
GO:BP,GO:1990922,hepatic stellate cell proliferation,1.0,False,1,313,1,
KEGG,KEGG:05022,Pathways of neurodegeneration - multiple diseases,1.0,False,55,313,28,
GO:BP,GO:2000110,negative regulation of macrophage apoptotic process,1.0,False,1,313,1,
GO:BP,GO:1990928,response to amino acid starvation,1.0,False,8,313,5,
GO:BP,GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,1.0,False,1,313,1,
GO:BP,GO:1990962,xenobiotic transport across blood-brain barrier,1.0,False,2,313,2,
GO:BP,GO:1990966,ATP generation from poly-ADP-D-ribose,1.0,False,1,313,1,
GO:BP,GO:2000001,regulation of DNA damage checkpoint,1.0,False,2,313,2,
GO:BP,GO:2000002,negative regulation of DNA damage checkpoint,1.0,False,1,313,1,
GO:BP,GO:2000003,positive regulation of DNA damage checkpoint,1.0,False,1,313,1,
GO:BP,GO:2000008,regulation of protein localization to cell surface,1.0,False,5,313,2,
GO:BP,GO:2000010,positive regulation of protein localization to cell surface,1.0,False,5,313,2,
GO:BP,GO:2000015,regulation of determination of dorsal identity,1.0,False,1,313,1,
GO:BP,GO:2000017,positive regulation of determination of dorsal identity,1.0,False,1,313,1,
GO:BP,GO:2000026,regulation of multicellular organismal development,1.0,False,120,313,62,
GO:BP,GO:2000027,regulation of animal organ morphogenesis,1.0,False,7,313,1,
GO:BP,GO:2000042,negative regulation of double-strand break repair via homologous recombination,1.0,False,3,313,1,
GO:BP,GO:2000045,regulation of G1/S transition of mitotic cell cycle,1.0,False,12,313,9,
GO:BP,GO:2000050,regulation of non-canonical Wnt signaling pathway,1.0,False,3,313,2,
GO:BP,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,1.0,False,3,313,2,
GO:BP,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,1.0,False,25,313,10,
GO:BP,GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,1.0,False,8,313,2,
GO:BP,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,1.0,False,16,313,8,
GO:BP,GO:2000074,regulation of type B pancreatic cell development,1.0,False,4,313,2,
GO:BP,GO:2000078,positive regulation of type B pancreatic cell development,1.0,False,1,313,1,
GO:BP,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",1.0,False,1,313,1,
GO:BP,GO:2000096,"positive regulation of Wnt signaling pathway, planar cell polarity pathway",1.0,False,1,313,1,
GO:BP,GO:2000105,positive regulation of DNA-templated DNA replication,1.0,False,2,313,1,
GO:BP,GO:2000106,regulation of leukocyte apoptotic process,1.0,False,15,313,13,
GO:BP,GO:2000107,negative regulation of leukocyte apoptotic process,1.0,False,8,313,7,
GO:BP,GO:2000108,positive regulation of leukocyte apoptotic process,1.0,False,4,313,4,
GO:BP,GO:2000114,regulation of establishment of cell polarity,1.0,False,4,313,2,
GO:BP,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,1.0,False,7,313,4,
GO:BP,GO:2000136,regulation of cell proliferation involved in heart morphogenesis,1.0,False,2,313,1,
GO:BP,GO:2000252,negative regulation of feeding behavior,1.0,False,1,313,1,
GO:BP,GO:2000194,regulation of female gonad development,1.0,False,1,313,1,
GO:BP,GO:2000138,positive regulation of cell proliferation involved in heart morphogenesis,1.0,False,1,313,1,
GO:BP,GO:2000142,regulation of DNA-templated transcription initiation,1.0,False,5,313,1,
GO:BP,GO:2000144,positive regulation of DNA-templated transcription initiation,1.0,False,3,313,1,
GO:BP,GO:2000145,regulation of cell motility,1.0,False,124,313,64,
GO:BP,GO:2000146,negative regulation of cell motility,1.0,False,30,313,11,
GO:BP,GO:2000147,positive regulation of cell motility,1.0,False,87,313,49,
GO:BP,GO:2000155,positive regulation of cilium-dependent cell motility,1.0,False,2,313,2,
GO:BP,GO:2000172,regulation of branching morphogenesis of a nerve,1.0,False,2,313,1,
GO:BP,GO:2000177,regulation of neural precursor cell proliferation,1.0,False,7,313,5,
GO:BP,GO:2000178,negative regulation of neural precursor cell proliferation,1.0,False,2,313,2,
GO:BP,GO:2000179,positive regulation of neural precursor cell proliferation,1.0,False,4,313,2,
GO:BP,GO:2000181,negative regulation of blood vessel morphogenesis,1.0,False,10,313,4,
GO:BP,GO:2000191,regulation of fatty acid transport,1.0,False,5,313,1,
GO:BP,GO:2000109,regulation of macrophage apoptotic process,1.0,False,1,313,1,
GO:BP,GO:2000192,negative regulation of fatty acid transport,1.0,False,2,313,1,
GO:BP,GO:2000254,regulation of male germ cell proliferation,1.0,False,1,313,1,
GO:BP,GO:2000199,positive regulation of ribonucleoprotein complex localization,1.0,False,1,313,1,
GO:BP,GO:2000200,regulation of ribosomal subunit export from nucleus,1.0,False,1,313,1,
GO:BP,GO:2000202,positive regulation of ribosomal subunit export from nucleus,1.0,False,1,313,1,
GO:BP,GO:2000206,regulation of ribosomal small subunit export from nucleus,1.0,False,1,313,1,
GO:BP,GO:2000208,positive regulation of ribosomal small subunit export from nucleus,1.0,False,1,313,1,
GO:BP,GO:2000209,regulation of anoikis,1.0,False,8,313,7,
GO:BP,GO:2000210,positive regulation of anoikis,1.0,False,1,313,1,
GO:BP,GO:2000232,regulation of rRNA processing,1.0,False,2,313,2,
GO:BP,GO:2000234,positive regulation of rRNA processing,1.0,False,2,313,2,
GO:BP,GO:2000235,regulation of tRNA processing,1.0,False,1,313,1,
GO:BP,GO:2000241,regulation of reproductive process,1.0,False,21,313,13,
GO:BP,GO:2000242,negative regulation of reproductive process,1.0,False,6,313,3,
GO:BP,GO:2000243,positive regulation of reproductive process,1.0,False,11,313,6,
GO:BP,GO:2000197,regulation of ribonucleoprotein complex localization,1.0,False,1,313,1,
GO:BP,GO:2000649,regulation of sodium ion transmembrane transporter activity,1.0,False,2,313,1,
GO:BP,GO:2000253,positive regulation of feeding behavior,1.0,False,2,313,2,
GO:BP,GO:2000648,positive regulation of stem cell proliferation,1.0,False,3,313,2,
GO:BP,GO:2000386,positive regulation of ovarian follicle development,1.0,False,1,313,1,
GO:BP,GO:2000270,negative regulation of fibroblast apoptotic process,1.0,False,2,313,2,
GO:BP,GO:2000271,positive regulation of fibroblast apoptotic process,1.0,False,2,313,2,
GO:BP,GO:2000273,positive regulation of signaling receptor activity,1.0,False,11,313,5,
GO:BP,GO:2000278,regulation of DNA biosynthetic process,1.0,False,14,313,10,
GO:BP,GO:2000279,negative regulation of DNA biosynthetic process,1.0,False,3,313,3,
GO:BP,GO:2000300,regulation of synaptic vesicle exocytosis,1.0,False,4,313,2,
GO:BP,GO:2000301,negative regulation of synaptic vesicle exocytosis,1.0,False,1,313,1,
GO:BP,GO:2000310,regulation of NMDA receptor activity,1.0,False,3,313,2,
GO:BP,GO:2000311,regulation of AMPA receptor activity,1.0,False,2,313,2,
GO:BP,GO:2000316,regulation of T-helper 17 type immune response,1.0,False,8,313,5,
GO:BP,GO:2000317,negative regulation of T-helper 17 type immune response,1.0,False,2,313,1,
GO:BP,GO:2000318,positive regulation of T-helper 17 type immune response,1.0,False,5,313,4,
GO:BP,GO:2000319,regulation of T-helper 17 cell differentiation,1.0,False,4,313,3,
GO:BP,GO:2000320,negative regulation of T-helper 17 cell differentiation,1.0,False,2,313,1,
GO:BP,GO:2000321,positive regulation of T-helper 17 cell differentiation,1.0,False,2,313,2,
GO:BP,GO:2000328,regulation of T-helper 17 cell lineage commitment,1.0,False,4,313,3,
GO:BP,GO:2000329,negative regulation of T-helper 17 cell lineage commitment,1.0,False,2,313,1,
GO:BP,GO:2000330,positive regulation of T-helper 17 cell lineage commitment,1.0,False,2,313,2,
GO:BP,GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,1.0,False,4,313,1,
GO:BP,GO:2000342,negative regulation of chemokine (C-X-C motif) ligand 2 production,1.0,False,1,313,1,
GO:BP,GO:2000351,regulation of endothelial cell apoptotic process,1.0,False,9,313,5,
GO:BP,GO:2000352,negative regulation of endothelial cell apoptotic process,1.0,False,7,313,5,
GO:BP,GO:2000354,regulation of ovarian follicle development,1.0,False,1,313,1,
GO:BP,GO:2000369,regulation of clathrin-dependent endocytosis,1.0,False,4,313,4,"IDA,IMP,IBA"
GO:BP,GO:2000377,regulation of reactive oxygen species metabolic process,1.0,False,23,313,12,
GO:BP,GO:2000378,negative regulation of reactive oxygen species metabolic process,1.0,False,7,313,5,
GO:BP,GO:2000379,positive regulation of reactive oxygen species metabolic process,1.0,False,12,313,6,
GO:BP,GO:2000380,regulation of mesoderm development,1.0,False,1,313,1,
GO:BP,GO:2000392,regulation of lamellipodium morphogenesis,1.0,False,1,313,1,
GO:BP,GO:2000394,positive regulation of lamellipodium morphogenesis,1.0,False,1,313,1,
GO:BP,GO:2000401,regulation of lymphocyte migration,1.0,False,9,313,5,
GO:BP,GO:2000647,negative regulation of stem cell proliferation,1.0,False,1,313,1,
GO:BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",1.0,False,5,313,3,
GO:BP,GO:2000402,negative regulation of lymphocyte migration,1.0,False,1,313,1,
GO:BP,GO:2000403,positive regulation of lymphocyte migration,1.0,False,6,313,2,
GO:BP,GO:2000404,regulation of T cell migration,1.0,False,6,313,3,
