feature,raw_token,n_drugs_supporting_token,n_rows,sources,fields,example_token
rawtok_RAC_ALPHA_SERINE_THREONINE_PROTEIN_KINASE,RAC-ALPHA SERINE/THREONINE-PROTEIN KINASE,3,3,targets,single_protein_pref_name,RAC-alpha serine/threonine-protein kinase
rawtok_RARG,RARG,3,3,drug_sample,PUTATIVE_TARGET,RARG
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_4,RIBOSOMAL PROTEIN S6 KINASE ALPHA-4,3,3,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-4
rawtok_SERINE,SERINE,3,3,drug_feature_summary,mechanism_of_action_list,Serine
rawtok_SERINE_PROTEIN_KINASE_ATM,SERINE-PROTEIN KINASE ATM,3,3,targets,single_protein_pref_name,Serine-protein kinase ATM
rawtok_SERINE_THREONINE_PROTEIN_KINASE_17A,SERINE/THREONINE-PROTEIN KINASE 17A,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase 17A
rawtok_SERINE_THREONINE_PROTEIN_KINASE_26,SERINE/THREONINE-PROTEIN KINASE 26,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase 26
rawtok_SERINE_THREONINE_PROTEIN_KINASE_35,SERINE/THREONINE-PROTEIN KINASE 35,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase 35
rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_BETA,SERINE/THREONINE-PROTEIN KINASE MRCK BETA,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase MRCK beta
rawtok_SERINE_THREONINE_PROTEIN_KINASE_N1,SERINE/THREONINE-PROTEIN KINASE N1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase N1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_1,SERINE/THREONINE-PROTEIN KINASE PAK 1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase PAK 1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_1,SERINE/THREONINE-PROTEIN KINASE PIM-1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase pim-1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_3,SERINE/THREONINE-PROTEIN KINASE PIM-3,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase pim-3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK1,SERINE/THREONINE-PROTEIN KINASE PLK1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase PLK1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO1,SERINE/THREONINE-PROTEIN KINASE RIO1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase RIO1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO2,SERINE/THREONINE-PROTEIN KINASE RIO2,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase RIO2
rawtok_SERINE_THREONINE_PROTEIN_KINASE_RIO3,SERINE/THREONINE-PROTEIN KINASE RIO3,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase RIO3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_SBK1,SERINE/THREONINE-PROTEIN KINASE SBK1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase SBK1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_SIK3,SERINE/THREONINE-PROTEIN KINASE SIK3,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase SIK3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TAO1,SERINE/THREONINE-PROTEIN KINASE TAO1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase TAO1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TAO2,SERINE/THREONINE-PROTEIN KINASE TAO2,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase TAO2
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TAO3,SERINE/THREONINE-PROTEIN KINASE TAO3,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase TAO3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TNNI3K,SERINE/THREONINE-PROTEIN KINASE TNNI3K,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase TNNI3K
rawtok_SERINE_THREONINE_PROTEIN_KINASE_ULK1,SERINE/THREONINE-PROTEIN KINASE ULK1,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase ULK1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_ULK2,SERINE/THREONINE-PROTEIN KINASE ULK2,3,3,targets,single_protein_pref_name,Serine/threonine-protein kinase ULK2
rawtok_SGK1,SGK1,3,3,drug_sample,PUTATIVE_TARGET,SGK1
rawtok_SLC12A2,SLC12A2,3,3,drug_sample,PUTATIVE_TARGET,SLC12A2
rawtok_SLC7A11,SLC7A11,3,3,drug_sample,PUTATIVE_TARGET,SLC7A11
rawtok_SRSF_PROTEIN_KINASE_3,SRSF PROTEIN KINASE 3,3,3,targets,single_protein_pref_name,SRSF protein kinase 3
rawtok_TIE2,TIE2,3,3,drug_sample,PUTATIVE_TARGET,TIE2
rawtok_TLR4,TLR4,3,3,drug_sample,PUTATIVE_TARGET,TLR4
rawtok_TRPC5,TRPC5,3,3,drug_sample,PUTATIVE_TARGET,TRPC5
rawtok_TRPM2,TRPM2,3,3,drug_sample,PUTATIVE_TARGET,TRPM2
rawtok_TUBA3D,TUBA3D,3,3,drug_sample,PUTATIVE_TARGET,TUBA3D
rawtok_TUBA3E,TUBA3E,3,3,drug_sample,PUTATIVE_TARGET,TUBA3E
rawtok_TUBB2A,TUBB2A,3,3,drug_sample,PUTATIVE_TARGET,TUBB2A
rawtok_TUBB2B,TUBB2B,3,3,drug_sample,PUTATIVE_TARGET,TUBB2B
rawtok_TUBB6,TUBB6,3,3,drug_sample,PUTATIVE_TARGET,TUBB6
rawtok_TUBB8,TUBB8,3,3,drug_sample,PUTATIVE_TARGET,TUBB8
rawtok_TYK2,TYK2,3,3,drug_sample,PUTATIVE_TARGET,TYK2
rawtok_TYR,TYR,3,3,drug_sample,PUTATIVE_TARGET,TYR
rawtok_TYROSINE_PROTEIN_KINASE_ITK_TSK,TYROSINE-PROTEIN KINASE ITK/TSK,3,3,targets,single_protein_pref_name,Tyrosine-protein kinase ITK/TSK
rawtok_TYROSINE_PROTEIN_KINASE_JAK1,TYROSINE-PROTEIN KINASE JAK1,3,3,targets,single_protein_pref_name,Tyrosine-protein kinase JAK1
rawtok_TYROSINE_PROTEIN_KINASE_SRMS,TYROSINE-PROTEIN KINASE SRMS,3,3,targets,single_protein_pref_name,Tyrosine-protein kinase Srms
rawtok_TYROSINE_PROTEIN_KINASE_SYK,TYROSINE-PROTEIN KINASE SYK,3,3,targets,single_protein_pref_name,Tyrosine-protein kinase SYK
rawtok_TYROSINE_PROTEIN_KINASE_TEC,TYROSINE-PROTEIN KINASE TEC,3,3,targets,single_protein_pref_name,Tyrosine-protein kinase Tec
rawtok_USP7,USP7,3,3,drug_sample,PUTATIVE_TARGET,USP7
rawtok_VEGFR3,VEGFR3,3,3,drug_sample,PUTATIVE_TARGET,VEGFR3
rawtok_WEE1,WEE1,3,3,drug_sample,PUTATIVE_TARGET,WEE1
rawtok_XPO1,XPO1,3,3,drug_sample,PUTATIVE_TARGET,XPO1
rawtok_YES1,YES1,3,3,drug_sample,PUTATIVE_TARGET,YES1
rawtok_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_4A,"3',5'-CYCLIC-AMP PHOSPHODIESTERASE 4A",2,2,targets,single_protein_pref_name,"3',5'-cyclic-AMP phosphodiesterase 4A"
rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_1A,5-HYDROXYTRYPTAMINE RECEPTOR 1A,2,2,targets,single_protein_pref_name,5-hydroxytryptamine receptor 1A
rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_2A,5-HYDROXYTRYPTAMINE RECEPTOR 2A,2,2,targets,single_protein_pref_name,5-hydroxytryptamine receptor 2A
rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_2B,5-HYDROXYTRYPTAMINE RECEPTOR 2B,2,2,targets,single_protein_pref_name,5-hydroxytryptamine receptor 2B
rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_2C,5-HYDROXYTRYPTAMINE RECEPTOR 2C,2,2,targets,single_protein_pref_name,5-hydroxytryptamine receptor 2C
rawtok_ABCC8,ABCC8,2,2,drug_sample,PUTATIVE_TARGET,ABCC8
rawtok_ABL_SIGNALING,ABL SIGNALING,2,2,drug_sample,PATHWAY_NAME,ABL signaling
rawtok_ACACA,ACACA,2,2,drug_sample,PUTATIVE_TARGET,ACACA
rawtok_ACE,ACE,2,2,drug_sample,PUTATIVE_TARGET,ACE
rawtok_ACETYLCHOLINESTERASE,ACETYLCHOLINESTERASE,2,2,targets,single_protein_pref_name,Acetylcholinesterase
rawtok_ACTIVIN_RECEPTOR_TYPE_1,ACTIVIN RECEPTOR TYPE-1,2,2,targets,single_protein_pref_name,Activin receptor type-1
rawtok_ACTIVIN_RECEPTOR_TYPE_1B,ACTIVIN RECEPTOR TYPE-1B,2,2,targets,single_protein_pref_name,Activin receptor type-1B
rawtok_ACVR1,ACVR1,2,2,drug_sample,PUTATIVE_TARGET,ACVR1
rawtok_ACVR1C,ACVR1C,2,2,drug_sample,PUTATIVE_TARGET,ACVR1C
rawtok_ADAM28,ADAM28,2,2,drug_sample,PUTATIVE_TARGET,ADAM28
rawtok_ADENOSINE_RECEPTOR_A1,ADENOSINE RECEPTOR A1,2,2,targets,single_protein_pref_name,Adenosine receptor A1
rawtok_ADK,ADK,2,2,drug_sample,PUTATIVE_TARGET,ADK
rawtok_AKR1C3,AKR1C3,2,2,drug_sample,PUTATIVE_TARGET,AKR1C3
rawtok_ALPHA_1A_ADRENERGIC_RECEPTOR,ALPHA-1A ADRENERGIC RECEPTOR,2,2,targets,single_protein_pref_name,Alpha-1A adrenergic receptor
rawtok_ALPHA_2B_ADRENERGIC_RECEPTOR,ALPHA-2B ADRENERGIC RECEPTOR,2,2,targets,single_protein_pref_name,Alpha-2B adrenergic receptor
rawtok_ANO1,ANO1,2,2,drug_sample,PUTATIVE_TARGET,ANO1
rawtok_ANTHRACYCLINE,ANTHRACYCLINE,2,2,drug_sample,PUTATIVE_TARGET,Anthracycline
rawtok_ANTI_OXIDANT_PROTEINS,ANTI-OXIDANT PROTEINS,2,2,drug_sample,PUTATIVE_TARGET,anti-oxidant proteins
rawtok_APOPTOSIS_REGULATOR_BCL_2,APOPTOSIS REGULATOR BCL-2,2,2,targets,single_protein_pref_name,Apoptosis regulator Bcl-2
rawtok_ATP2C1,ATP2C1,2,2,drug_sample,PUTATIVE_TARGET,ATP2C1
rawtok_ATP4A,ATP4A,2,2,drug_sample,PUTATIVE_TARGET,ATP4A
rawtok_ATP5D,ATP5D,2,2,drug_sample,PUTATIVE_TARGET,ATP5D
rawtok_AXL,AXL,2,2,drug_sample,PUTATIVE_TARGET,AXL
rawtok_BAZ2A,BAZ2A,2,2,drug_sample,PUTATIVE_TARGET,BAZ2A
rawtok_BAZ2B,BAZ2B,2,2,drug_sample,PUTATIVE_TARGET,BAZ2B
rawtok_BCL2L2,BCL2L2,2,2,drug_sample,PUTATIVE_TARGET,BCL2L2
rawtok_BETA_1_ADRENERGIC_RECEPTOR,BETA-1 ADRENERGIC RECEPTOR,2,2,targets,single_protein_pref_name,Beta-1 adrenergic receptor
rawtok_BETA_3_ADRENERGIC_RECEPTOR,BETA-3 ADRENERGIC RECEPTOR,2,2,targets,single_protein_pref_name,Beta-3 adrenergic receptor
rawtok_BFL1,BFL1,2,2,drug_sample,PUTATIVE_TARGET,BFL1
rawtok_BIRC5,BIRC5,2,2,drug_sample,PUTATIVE_TARGET,BIRC5
rawtok_BLK,BLK,2,2,drug_sample,PUTATIVE_TARGET,BLK
rawtok_BONE_MORPHOGENETIC_PROTEIN_RECEPTOR_TYPE_2,BONE MORPHOGENETIC PROTEIN RECEPTOR TYPE-2,2,2,targets,single_protein_pref_name,Bone morphogenetic protein receptor type-2
rawtok_BRD9,BRD9,2,2,drug_sample,PUTATIVE_TARGET,BRD9
rawtok_BRDT,BRDT,2,2,drug_sample,PUTATIVE_TARGET,BRDT
rawtok_BROMODOMAIN_TESTIS_SPECIFIC_PROTEIN,BROMODOMAIN TESTIS-SPECIFIC PROTEIN,2,2,targets,single_protein_pref_name,Bromodomain testis-specific protein
rawtok_BRPF1,BRPF1,2,2,drug_sample,PUTATIVE_TARGET,BRPF1
rawtok_BRPF3,BRPF3,2,2,drug_sample,PUTATIVE_TARGET,BRPF3
rawtok_CACNA2D1,CACNA2D1,2,2,drug_sample,PUTATIVE_TARGET,CACNA2D1
rawtok_CACNG1,CACNG1,2,2,drug_sample,PUTATIVE_TARGET,CACNG1
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_KINASE_1,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE KINASE 1,2,2,targets,single_protein_pref_name,Calcium/calmodulin-dependent protein kinase kinase 1
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_1D,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE 1D,2,2,targets,single_protein_pref_name,Calcium/calmodulin-dependent protein kinase type 1D
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_1G,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE 1G,2,2,targets,single_protein_pref_name,Calcium/calmodulin-dependent protein kinase type 1G
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_ALPHA,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT ALPHA,2,2,targets,single_protein_pref_name,Calcium/calmodulin-dependent protein kinase type II subunit alpha
rawtok_CAMP_DEPENDENT_PROTEIN_KINASE_CATALYTIC_SUBUNIT_PRKX,CAMP-DEPENDENT PROTEIN KINASE CATALYTIC SUBUNIT PRKX,2,2,targets,single_protein_pref_name,cAMP-dependent protein kinase catalytic subunit PRKX
rawtok_CASEIN_KINASE_I_ISOFORM_ALPHA_LIKE,CASEIN KINASE I ISOFORM ALPHA-LIKE,2,2,targets,single_protein_pref_name,Casein kinase I isoform alpha-like
rawtok_CASEIN_KINASE_II_SUBUNIT_ALPHA,CASEIN KINASE II SUBUNIT ALPHA,2,2,targets,single_protein_pref_name,Casein kinase II subunit alpha
rawtok_CASP1,CASP1,2,2,drug_sample,PUTATIVE_TARGET,CASP1
rawtok_CASR,CASR,2,2,drug_sample,PUTATIVE_TARGET,CASR
rawtok_CBP,CBP,2,2,drug_sample,PUTATIVE_TARGET,CBP
rawtok_CCNA2,CCNA2,2,2,drug_sample,PUTATIVE_TARGET,CCNA2
rawtok_CCNB1,CCNB1,2,2,drug_sample,PUTATIVE_TARGET,CCNB1
rawtok_CDH5,CDH5,2,2,drug_sample,PUTATIVE_TARGET,CDH5
rawtok_CGMP_INHIBITED_3_5_CYCLIC_PHOSPHODIESTERASE_3A,"CGMP-INHIBITED 3',5'-CYCLIC PHOSPHODIESTERASE 3A",2,2,targets,single_protein_pref_name,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A"
rawtok_CHRNA2,CHRNA2,2,2,drug_sample,PUTATIVE_TARGET,CHRNA2
rawtok_CMPK1,CMPK1,2,2,drug_sample,PUTATIVE_TARGET,CMPK1
rawtok_CRBN,CRBN,2,2,drug_sample,PUTATIVE_TARGET,CRBN
rawtok_CSF1,CSF1,2,2,drug_sample,PUTATIVE_TARGET,CSF1
rawtok_CTSB,CTSB,2,2,drug_sample,PUTATIVE_TARGET,CTSB
rawtok_CTSD,CTSD,2,2,drug_sample,PUTATIVE_TARGET,CTSD
rawtok_CYCLIN_DEPENDENT_KINASE_1,CYCLIN-DEPENDENT KINASE 1,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 1
rawtok_CYCLIN_DEPENDENT_KINASE_13,CYCLIN-DEPENDENT KINASE 13,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 13
rawtok_CYCLIN_DEPENDENT_KINASE_14,CYCLIN-DEPENDENT KINASE 14,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 14
rawtok_CYCLIN_DEPENDENT_KINASE_15,CYCLIN-DEPENDENT KINASE 15,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 15
rawtok_CYCLIN_DEPENDENT_KINASE_17,CYCLIN-DEPENDENT KINASE 17,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 17
rawtok_CYCLIN_DEPENDENT_KINASE_19,CYCLIN-DEPENDENT KINASE 19,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 19
rawtok_CYCLIN_DEPENDENT_KINASE_2,CYCLIN-DEPENDENT KINASE 2,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 2
rawtok_CYCLIN_DEPENDENT_KINASE_3,CYCLIN-DEPENDENT KINASE 3,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 3
rawtok_CYCLIN_DEPENDENT_KINASE_4,CYCLIN-DEPENDENT KINASE 4,2,3,drug_feature_summary | targets,mechanism_of_action_list | single_protein_pref_name,Cyclin-dependent kinase 4
rawtok_CYCLIN_DEPENDENT_KINASE_6,CYCLIN-DEPENDENT KINASE 6,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 6
rawtok_CYCLIN_DEPENDENT_KINASE_9,CYCLIN-DEPENDENT KINASE 9,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase 9
rawtok_CYCLIN_DEPENDENT_KINASE_LIKE_2,CYCLIN-DEPENDENT KINASE-LIKE 2,2,2,targets,single_protein_pref_name,Cyclin-dependent kinase-like 2
rawtok_CYP11B1,CYP11B1,2,2,drug_sample,PUTATIVE_TARGET,CYP11B1
rawtok_CYP2A6,CYP2A6,2,2,drug_sample,PUTATIVE_TARGET,CYP2A6
rawtok_CYP2C18,CYP2C18,2,2,drug_sample,PUTATIVE_TARGET,CYP2C18
rawtok_CYP2C8,CYP2C8,2,2,drug_sample,PUTATIVE_TARGET,CYP2C8
rawtok_CYTOPLASMIC_TYROSINE_PROTEIN_KINASE_BMX,CYTOPLASMIC TYROSINE-PROTEIN KINASE BMX,2,2,targets,single_protein_pref_name,Cytoplasmic tyrosine-protein kinase BMX
rawtok_D_1A_DOPAMINE_RECEPTOR,D(1A) DOPAMINE RECEPTOR,2,2,targets,single_protein_pref_name,D(1A) dopamine receptor
rawtok_D_2_DOPAMINE_RECEPTOR,D(2) DOPAMINE RECEPTOR,2,2,targets,single_protein_pref_name,D(2) dopamine receptor
rawtok_DAPK3,DAPK3,2,2,drug_sample,PUTATIVE_TARGET,DAPK3
rawtok_DEATH_ASSOCIATED_PROTEIN_KINASE_1,DEATH-ASSOCIATED PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Death-associated protein kinase 1
rawtok_DELTA_TYPE_OPIOID_RECEPTOR,DELTA-TYPE OPIOID RECEPTOR,2,2,targets,single_protein_pref_name,Delta-type opioid receptor
rawtok_DNA_ALKYLATING_AGENT,DNA ALKYLATING AGENT,2,2,drug_sample,PUTATIVE_TARGET,DNA alkylating agent
rawtok_DNA_CROSSLINKER,DNA CROSSLINKER,2,2,drug_sample,PUTATIVE_TARGET,DNA crosslinker
rawtok_DUAL_SERINE_THREONINE_AND_TYROSINE_PROTEIN_KINASE,DUAL SERINE/THREONINE AND TYROSINE PROTEIN KINASE,2,2,targets,single_protein_pref_name,Dual serine/threonine and tyrosine protein kinase
rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_3,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 3,2,2,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 3
rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_6,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 6,2,2,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 6
rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_7,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 7,2,2,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 7
rawtok_EHMT1,EHMT1,2,2,drug_sample,PUTATIVE_TARGET,EHMT1
rawtok_ELANE,ELANE,2,2,drug_sample,PUTATIVE_TARGET,ELANE
rawtok_EPHRIN_TYPE_A_RECEPTOR_7,EPHRIN TYPE-A RECEPTOR 7,2,2,targets,single_protein_pref_name,Ephrin type-A receptor 7
rawtok_EPHRIN_TYPE_B_RECEPTOR_3,EPHRIN TYPE-B RECEPTOR 3,2,2,targets,single_protein_pref_name,Ephrin type-B receptor 3
rawtok_ESRRA,ESRRA,2,2,drug_sample,PUTATIVE_TARGET,ESRRA
rawtok_ESRRB,ESRRB,2,2,drug_sample,PUTATIVE_TARGET,ESRRB
rawtok_ESRRG,ESRRG,2,2,drug_sample,PUTATIVE_TARGET,ESRRG
rawtok_ESTROGEN_RECEPTOR,ESTROGEN RECEPTOR,2,2,targets,single_protein_pref_name,Estrogen receptor
rawtok_ESTROGEN_RECEPTOR_BETA,ESTROGEN RECEPTOR BETA,2,2,targets,single_protein_pref_name,Estrogen receptor beta
rawtok_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_ALPHA_KINASE_1,EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE 1,2,2,targets,single_protein_pref_name,Eukaryotic translation initiation factor 2-alpha kinase 1
rawtok_F10,F10,2,2,drug_sample,PUTATIVE_TARGET,F10
rawtok_F2,F2,2,2,drug_sample,PUTATIVE_TARGET,F2
rawtok_FARNESYL_TRANSFERASE_FNTA,FARNESYL-TRANSFERASE (FNTA),2,2,drug_sample,PUTATIVE_TARGET,Farnesyl-transferase (FNTA)
rawtok_FASN,FASN,2,2,drug_sample,PUTATIVE_TARGET,FASN
rawtok_FKBP1A,FKBP1A,2,2,drug_sample,PUTATIVE_TARGET,FKBP1A
rawtok_FNTA,FNTA,2,2,drug_sample,PUTATIVE_TARGET,FNTA
rawtok_G9A,G9A,2,2,drug_sample,PUTATIVE_TARGET,G9A
rawtok_GABBR2,GABBR2,2,2,drug_sample,PUTATIVE_TARGET,GABBR2
rawtok_GABRR1,GABRR1,2,2,drug_sample,PUTATIVE_TARGET,GABRR1
rawtok_GABRR2,GABRR2,2,2,drug_sample,PUTATIVE_TARGET,GABRR2
rawtok_GABRR3,GABRR3,2,2,drug_sample,PUTATIVE_TARGET,GABRR3
rawtok_GAMT,GAMT,2,2,drug_sample,PUTATIVE_TARGET,GAMT
rawtok_GATM,GATM,2,2,drug_sample,PUTATIVE_TARGET,GATM
rawtok_GCK,GCK,2,2,drug_sample,PUTATIVE_TARGET,GCK
rawtok_GJA1,GJA1,2,2,drug_sample,PUTATIVE_TARGET,GJA1
rawtok_GLP,GLP,2,2,drug_sample,PUTATIVE_TARGET,GLP
rawtok_GLRA2,GLRA2,2,2,drug_sample,PUTATIVE_TARGET,GLRA2
rawtok_GLUCOCORTICOID_RECEPTOR,GLUCOCORTICOID RECEPTOR,2,2,targets,single_protein_pref_name,Glucocorticoid receptor
rawtok_GLYCOGEN_SYNTHASE_KINASE_3_ALPHA,GLYCOGEN SYNTHASE KINASE-3 ALPHA,2,2,targets,single_protein_pref_name,Glycogen synthase kinase-3 alpha
rawtok_GNRHR,GNRHR,2,2,drug_sample,PUTATIVE_TARGET,GNRHR
rawtok_GPBAR1,GPBAR1,2,2,drug_sample,PUTATIVE_TARGET,GPBAR1
rawtok_GPR18,GPR18,2,2,drug_sample,PUTATIVE_TARGET,GPR18
rawtok_GPR35,GPR35,2,2,drug_sample,PUTATIVE_TARGET,GPR35
rawtok_GRIN3A,GRIN3A,2,2,drug_sample,PUTATIVE_TARGET,GRIN3A
rawtok_GRM1,GRM1,2,2,drug_sample,PUTATIVE_TARGET,GRM1
rawtok_GRM4,GRM4,2,2,drug_sample,PUTATIVE_TARGET,GRM4
rawtok_GRM5,GRM5,2,2,drug_sample,PUTATIVE_TARGET,GRM5
rawtok_GROWTH_HORMONE_SECRETAGOGUE_RECEPTOR_TYPE_1,GROWTH HORMONE SECRETAGOGUE RECEPTOR TYPE 1,2,2,targets,single_protein_pref_name,Growth hormone secretagogue receptor type 1
rawtok_HCAR1,HCAR1,2,2,drug_sample,PUTATIVE_TARGET,HCAR1
rawtok_HCAR2,HCAR2,2,2,drug_sample,PUTATIVE_TARGET,HCAR2
rawtok_HISTAMINE_H2_RECEPTOR,HISTAMINE H2 RECEPTOR,2,2,targets,single_protein_pref_name,Histamine H2 receptor
rawtok_HPGDS,HPGDS,2,2,drug_sample,PUTATIVE_TARGET,HPGDS
rawtok_HPRT1,HPRT1,2,2,drug_sample,PUTATIVE_TARGET,HPRT1
rawtok_HSF1,HSF1,2,2,drug_sample,PUTATIVE_TARGET,HSF1
rawtok_IDH1,IDH1,2,2,drug_sample,PUTATIVE_TARGET,IDH1
rawtok_IGFR1,IGFR1,2,2,drug_sample,PUTATIVE_TARGET,IGFR1
rawtok_IKK,IKK,2,2,drug_sample,PUTATIVE_TARGET,IKK
rawtok_IKK2,IKK2,2,2,drug_sample,PUTATIVE_TARGET,IKK2
rawtok_IL17A,IL17A,2,2,drug_sample,PUTATIVE_TARGET,IL17A
rawtok_INHIBITOR_OF_NUCLEAR_FACTOR_KAPPA_B_KINASE_SUBUNIT_EPSILON,INHIBITOR OF NUCLEAR FACTOR KAPPA-B KINASE SUBUNIT EPSILON,2,2,targets,single_protein_pref_name,Inhibitor of nuclear factor kappa-B kinase subunit epsilon
rawtok_INSULIN_RECEPTOR,INSULIN RECEPTOR,2,2,targets,single_protein_pref_name,Insulin receptor
rawtok_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR,INSULIN-LIKE GROWTH FACTOR 1 RECEPTOR,2,2,targets,single_protein_pref_name,Insulin-like growth factor 1 receptor
rawtok_INTERFERON_INDUCED_DOUBLE_STRANDED_RNA_ACTIVATED_PROTEIN_KINASE,"INTERFERON-INDUCED, DOUBLE-STRANDED RNA-ACTIVATED PROTEIN KINASE",2,2,targets,single_protein_pref_name,"Interferon-induced, double-stranded RNA-activated protein kinase"
rawtok_ITGA2B,ITGA2B,2,2,drug_sample,PUTATIVE_TARGET,ITGA2B
rawtok_ITGB3,ITGB3,2,2,drug_sample,PUTATIVE_TARGET,ITGB3
rawtok_ITK,ITK,2,2,drug_sample,PUTATIVE_TARGET,ITK
rawtok_JMJ_HISTONE_DEMETHYLASE,JMJ HISTONE DEMETHYLASE,2,2,drug_sample,PUTATIVE_TARGET,JMJ histone demethylase
rawtok_JNK3,JNK3,2,2,drug_sample,PUTATIVE_TARGET,JNK3
rawtok_JUN,JUN,2,2,drug_sample,PUTATIVE_TARGET,JUN
rawtok_KCNA1,KCNA1,2,2,drug_sample,PUTATIVE_TARGET,KCNA1
rawtok_KCNA5,KCNA5,2,2,drug_sample,PUTATIVE_TARGET,KCNA5
rawtok_KCNH6,KCNH6,2,2,drug_sample,PUTATIVE_TARGET,KCNH6
rawtok_KCNH7,KCNH7,2,2,drug_sample,PUTATIVE_TARGET,KCNH7
rawtok_KCNJ4,KCNJ4,2,2,drug_sample,PUTATIVE_TARGET,KCNJ4
rawtok_KCNK1,KCNK1,2,2,drug_sample,PUTATIVE_TARGET,KCNK1
rawtok_KCNK10,KCNK10,2,2,drug_sample,PUTATIVE_TARGET,KCNK10
rawtok_KCNK3,KCNK3,2,2,drug_sample,PUTATIVE_TARGET,KCNK3
